1093,1094,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,1053,1054,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1053,1054,-1,-1,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,1092,1093,1094,1092,1093,1094,-1,-1,1049,1050,1051,-1,1049,1050,1051,-1,-1,1049,1050,1051,1049,1050,1051,1049,1050
-1,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1088,1089,1090,-1,1088,1089,1090,-1,-1,1088,1089,1090,1088,1089,1090,1088,1089
-1,-1,-1,1053,1054,-1,1053,1054,-1,-1,-1,1053,1054,-1,1053,1054,-1,1053,1054,-1,1053,1054,-1,1127,1128,1129,-1,1127,1128,1129,-1,-1,1127,1128,1129,1127,1128,1129,1127,1128
-1,-1,-1,1092,1093,1094,1092,1093,1094,-1,-1,1092,1093,1094,1092,1093,1094,1092,1093,1094,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1053,1054,1053,1054,1053,1054,-1,-1,1053,1054,-1,-1,-1,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1092,1093,1092,1093,1092,1093,1094,-1,1092,1093,1053,1054,1053,1054,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1092,1093,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1053,1054,1053,1054,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1092,1093,1092,1093,-1,1092,1093,-1,-1,-1,-1,-1,1053,1054,-1,854,855,-1,-1,-1,-1,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1092,1093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1053,1054,1053,1054,-1,823,824,825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1092,1093,1092,1093,-1,862,863,864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1054,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1093,1094,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1053,1054,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1092,1093,1094,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,854,855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,1053,1054,-1,-1,1053,1054,-1,1053,1054,-1,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1053,1054,-1,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,1092,1093,1094,-1,1092,1093,1094,1092,1093,1094,-1,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,854,855,-1,-1,854,855,-1,-1,854,855,-1
-1,-1,1053,1054,1053,1054,1053,1054,1053,1054,1092,1093,1053,1054,1053,1054,1053,1054,1053,1054,1053,1054,1053,1054,1053,1054,1053,1054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1092,1093,1092,1093,1092,1093,1092,1093,1094,-1,1092,1093,1092,1093,1092,1093,1092,1093,1092,1093,1092,1093,1092,1093,1092,1093,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
